application_id,candidate_id,requisition_id,client_account_id,recruiter_id,job_title,job_family,location_city,location_state,work_arrangement,contract_type,years_experience,application_source,pay_rate_prior,pay_rate_offered,notice_period_days,application_date,interview_date,offer_date,offer_response_date,expected_start_date,actual_start_date,offer_extended,offer_accepted,final_disposition,disposition_date,research_split,req_requisition_open_date,client_client_name,client_primary_job_families_general,client_hiring_speed_tier,client_pay_band_tier,client_preferred_work_arrangement,recruiter_recruiter_first_name,recruiter_team,recruiter_tenure_months,recruiter_typical_followup_speed_tier,recruiter_typical_communication_frequency_tier,days_application_to_interview,days_interview_to_offer,days_offer_to_response,days_acceptance_to_expected_start,days_expected_to_actual_start,pay_change_absolute,pay_change_percentage,total_communications,total_stage_events
APP-00057,CAND-00057,REQ-00021,CLI-009,REC-014,Manufacturing Engineer,Engineering,Columbus,OH,hybrid,Direct Hire,3.9,career_site,35.91,38.98,14,2025-06-19,2025-07-04,2025-07-21,2025-07-22,2025-08-23,2025-08-23,True,True,joined_on_time,2025-08-23,held_out_test,2025-06-08,Client_Iota_Industrial,Engineering,medium,market,onsite,Rachel,Team_Healthcare,22,fast,medium,15,17,1,32,0.0,3.0700000000000003,8.549150654413813,8,8
APP-00058,CAND-00037,REQ-00095,CLI-001,REC-010,Shipping/Receiving Clerk,Light Industrial,Columbus,OH,onsite,W2 Contract,4.0,career_site,15.32,15.28,13,2025-06-17,2025-07-04,2025-07-22,2025-07-25,2025-08-05,,True,True,withdrew_post_acceptance,2025-08-03,hypothesis_generation,2024-09-24,Client_Alpha_Logistics,Light Industrial,fast,market,onsite,Nia,Team_Technical,22,medium,low,17,18,3,11,,-0.040000000000000924,-0.26109660574413135,4,6
APP-00059,CAND-00058,REQ-00105,CLI-007,REC-002,Registered Nurse,Healthcare,Pittsburgh,PA,onsite,Contract-to-Hire,8.7,referral,30.64,33.71,3,2025-02-01,2025-02-04,2025-02-16,2025-02-22,2025-03-07,2025-03-08,True,True,joined_on_time,2025-03-08,discovery,2025-01-03,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,James,Team_Healthcare,30,fast,low,3,12,6,13,1.0,3.0700000000000003,10.01958224543081,12,8
APP-00060,CAND-00059,REQ-00127,CLI-004,REC-004,Data Analyst,IT/Technology,Philadelphia,PA,remote,Direct Hire,1.0,career_site,35.63,43.05,5,2024-11-19,2024-12-08,2024-12-20,2024-12-20,2025-01-11,2025-01-10,True,True,joined_on_time,2025-01-10,held_out_test,2024-10-10,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,David,Team_Technical,30,fast,high,19,12,0,22,-1.0,7.419999999999995,20.825147347740653,8,7
APP-00061,CAND-00060,REQ-00145,CLI-010,REC-012,Office Coordinator,Administrative/Professional,Orlando,FL,onsite,Contract-to-Hire,4.7,job_board,24.22,24.42,12,2024-09-16,2024-10-03,2024-10-13,2024-10-15,2024-11-01,2024-11-02,True,True,joined_on_time,2024-11-02,hypothesis_generation,2024-09-01,Client_Kappa_CorpServices,Administrative/Professional,fast,below_market,hybrid,Sofia,Team_Commercial,70,slow,high,17,10,2,17,1.0,0.20000000000000284,0.8257638315441901,3,9
APP-00062,CAND-00061,REQ-00105,CLI-007,REC-008,Registered Nurse,Healthcare,Pittsburgh,PA,onsite,Contract-to-Hire,5.9,job_board,27.56,33.99,9,2025-02-16,2025-03-05,2025-03-16,2025-03-17,2025-04-07,2025-04-08,True,True,joined_on_time,2025-04-08,discovery,2025-01-03,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,Wei,Team_Healthcare,8,fast,medium,17,11,1,21,1.0,6.430000000000003,23.33091436865023,7,9
APP-00063,CAND-00062,REQ-00070,CLI-004,REC-017,DevOps Engineer,IT/Technology,Nashville,TN,hybrid,W2 Contract,10.0,referral,62.4,66.27,8,2025-04-09,2025-04-21,2025-05-04,2025-05-08,2025-05-21,2025-05-21,True,True,joined_on_time,2025-05-21,discovery,2025-03-21,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,Marcus,Team_Healthcare,22,fast,high,12,13,4,13,0.0,3.8699999999999974,6.201923076923073,7,6
APP-00064,CAND-00063,REQ-00176,CLI-008,REC-012,Systems Administrator,IT/Technology,Austin,TX,hybrid,W2 Contract,3.0,referral,40.02,43.92,1,2025-05-04,2025-05-20,2025-06-06,2025-06-12,2025-07-03,,True,True,rejected_by_client,2025-06-19,hypothesis_generation,2025-04-05,Client_Theta_TechScaleup,IT/Technology,fast,market,hybrid,Sofia,Team_Commercial,70,slow,high,16,17,6,21,,3.8999999999999986,9.745127436281855,11,6
APP-00065,CAND-00064,REQ-00109,CLI-009,REC-013,Electrical Engineer,Engineering,Milwaukee,WI,onsite,Contract-to-Hire,3.3,recruiter_sourced,,35.65,11,2025-02-06,2025-02-12,2025-02-15,2025-02-21,2025-03-14,2025-03-15,True,True,joined_on_time,2025-03-15,hypothesis_generation,2024-12-23,Client_Iota_Industrial,Engineering,medium,market,onsite,Kevin,Team_Technical,14,fast,medium,6,3,6,21,1.0,,,3,8
APP-00066,CAND-00065,REQ-00162,CLI-005,REC-006,General Laborer,Light Industrial,Charlotte,NC,onsite,Contract-to-Hire,3.9,recruiter_sourced,13.68,16.44,12,2025-02-02,2025-02-23,2025-03-12,2025-03-12,2025-04-07,2025-04-07,True,True,joined_on_time,2025-04-07,discovery,2024-12-31,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Carlos,Team_Commercial,8,fast,medium,21,17,0,26,0.0,2.7600000000000016,20.17543859649124,1,9
APP-00067,CAND-00066,REQ-00111,CLI-006,REC-018,Senior Accountant,Finance/Accounting,Orlando,FL,hybrid,Direct Hire,3.8,recruiter_sourced,20.47,22.44,8,2024-08-14,2024-09-03,2024-09-19,2024-09-24,2024-10-24,2024-10-24,True,True,joined_on_time,2024-10-24,held_out_test,2024-07-13,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Linh,Team_Commercial,40,slow,high,20,16,5,30,0.0,1.9700000000000024,9.623839765510516,8,7
APP-00068,CAND-00067,REQ-00114,CLI-007,REC-008,Radiology Technician,Healthcare,Atlanta,GA,onsite,W2 Contract,2.9,recruiter_sourced,19.89,22.8,3,2024-11-13,2024-11-27,2024-12-01,2024-12-05,2024-12-12,2024-12-11,True,True,joined_on_time,2024-12-11,discovery,2024-10-31,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,Wei,Team_Healthcare,8,fast,medium,14,4,4,7,-1.0,2.91,14.630467571644044,11,8
APP-00069,CAND-00068,REQ-00106,CLI-002,REC-004,Certified Nursing Assistant,Healthcare,Atlanta,GA,remote,Direct Hire,1.8,recruiter_sourced,31.86,35.84,11,2024-02-03,2024-02-19,2024-03-03,2024-03-06,2024-03-27,2024-04-11,True,True,joined_late,2024-04-11,hypothesis_generation,2024-01-16,Client_Beta_HealthSystem,Healthcare,slow,market,onsite,David,Team_Technical,30,fast,high,16,13,3,21,15.0,3.980000000000004,12.492153170119284,10,8
APP-00070,CAND-00069,REQ-00099,CLI-002,REC-017,Pharmacy Technician,Healthcare,Milwaukee,WI,onsite,W2 Contract,2.9,job_board,43.11,42.89,10,2024-02-24,2024-03-14,2024-03-20,2024-03-25,2024-04-06,,True,False,declined_offer,2024-03-25,discovery,2024-02-17,Client_Beta_HealthSystem,Healthcare,slow,market,onsite,Marcus,Team_Healthcare,22,fast,high,19,6,5,12,,-0.21999999999999886,-0.5103224309904868,11,4
APP-00071,CAND-00070,REQ-00082,CLI-002,REC-018,Pharmacy Technician,Healthcare,Raleigh,NC,onsite,Contract-to-Hire,1.6,recruiter_sourced,24.93,26.7,6,2024-06-14,2024-06-30,2024-07-14,2024-07-20,2024-07-31,2024-07-31,True,True,joined_on_time,2024-07-31,discovery,2024-05-26,Client_Beta_HealthSystem,Healthcare,slow,market,onsite,Linh,Team_Commercial,40,slow,high,16,14,6,11,0.0,1.7699999999999996,7.099879663056556,5,7
APP-00072,CAND-00071,REQ-00129,CLI-010,REC-009,Administrative Assistant,Administrative/Professional,Houston,TX,hybrid,Direct Hire,4.4,job_board,15.34,16.28,1,2024-02-03,2024-02-06,2024-02-15,2024-02-16,2024-02-27,2024-02-26,True,True,joined_on_time,2024-02-26,discovery,2024-01-27,Client_Kappa_CorpServices,Administrative/Professional,fast,below_market,hybrid,Brandon,Team_Commercial,22,slow,low,3,9,1,11,-1.0,0.9400000000000013,6.127770534550204,8,7
APP-00073,CAND-00072,REQ-00222,CLI-011,REC-015,Administrative Assistant,Administrative/Professional,Austin,TX,onsite,W2 Contract,9.7,job_board,15.58,16.74,9,2024-04-10,2024-04-27,2024-05-06,2024-05-10,2024-05-22,2024-05-21,True,True,joined_on_time,2024-05-21,discovery,2024-04-07,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Omar,Team_Commercial,4,slow,medium,17,9,4,12,-1.0,1.1599999999999984,7.445442875481375,7,7
APP-00074,CAND-00073,REQ-00057,CLI-003,REC-006,AR Specialist,Finance/Accounting,Nashville,TN,hybrid,1099,6.7,recruiter_sourced,24.5,26.32,10,2024-07-18,2024-07-31,2024-08-09,2024-08-11,2024-08-23,,True,True,withdrew_post_acceptance,2024-08-22,hypothesis_generation,2024-06-12,Client_Gamma_FinServ,Finance/Accounting,medium,above_market,hybrid,Carlos,Team_Commercial,8,fast,medium,13,9,2,12,,1.8200000000000003,7.428571428571431,8,6
APP-00075,CAND-00074,REQ-00094,CLI-001,REC-009,Forklift Operator,Light Industrial,Orlando,FL,remote,W2 Contract,1.7,career_site,,24.17,10,2024-06-18,2024-06-26,2024-07-11,2024-07-15,2024-08-05,2024-08-04,True,True,joined_on_time,2024-08-04,held_out_test,2024-05-14,Client_Alpha_Logistics,Light Industrial,fast,market,onsite,Brandon,Team_Commercial,22,slow,low,8,15,4,21,-1.0,,,6,8
APP-00076,CAND-00075,REQ-00147,CLI-003,REC-014,Senior Accountant,Finance/Accounting,St. Louis,MO,hybrid,1099,2.3,recruiter_sourced,34.14,34.18,17,2024-06-25,2024-07-11,2024-07-26,2024-07-27,2024-08-14,2024-08-14,True,True,joined_on_time,2024-08-14,discovery,2024-05-14,Client_Gamma_FinServ,Finance/Accounting,medium,above_market,hybrid,Rachel,Team_Healthcare,22,fast,medium,16,15,1,18,0.0,0.03999999999999915,0.11716461628587917,8,9
APP-00077,CAND-00076,REQ-00197,CLI-004,REC-004,Systems Administrator,IT/Technology,Kansas City,MO,remote,W2 Contract,1.4,career_site,48.34,57.18,4,2025-06-27,2025-07-14,2025-07-17,2025-07-21,2025-08-09,2025-08-25,True,True,joined_late,2025-08-25,held_out_test,2025-06-08,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,David,Team_Technical,30,fast,high,17,3,4,19,16.0,8.839999999999996,18.28713280926768,16,8
APP-00078,CAND-00077,REQ-00117,CLI-004,REC-010,Data Analyst,IT/Technology,Tucson,AZ,remote,Contract-to-Hire,3.8,recruiter_sourced,36.21,42.8,20,2024-03-13,2024-03-30,2024-04-12,2024-04-12,2024-05-09,2024-05-09,True,True,joined_on_time,2024-05-09,discovery,2024-02-29,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,Nia,Team_Technical,22,medium,low,17,13,0,27,0.0,6.589999999999996,18.19939243302954,2,8
APP-00079,CAND-00078,REQ-00073,CLI-004,REC-016,QA Tester,IT/Technology,Milwaukee,WI,remote,Direct Hire,6.0,career_site,45.26,48.59,1,2024-06-06,2024-06-27,2024-07-05,2024-07-08,2024-07-21,2024-08-03,True,True,joined_late,2024-08-03,discovery,2024-06-04,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,Jessica,Team_Technical,30,fast,medium,21,8,3,13,13.0,3.3300000000000054,7.357490057445881,7,7
APP-00080,CAND-00079,REQ-00230,CLI-003,REC-006,Financial Analyst,Finance/Accounting,Houston,TX,hybrid,W2 Contract,14.8,referral,29.83,33.38,7,2025-01-05,2025-01-15,2025-01-23,2025-01-26,2025-02-09,,True,False,declined_offer,2025-01-26,discovery,2024-12-29,Client_Gamma_FinServ,Finance/Accounting,medium,above_market,hybrid,Carlos,Team_Commercial,8,fast,medium,10,8,3,14,,3.5500000000000043,11.900771035869944,10,4
APP-00081,CAND-00080,REQ-00165,CLI-008,REC-010,Network Administrator,IT/Technology,Houston,TX,hybrid,Direct Hire,1.0,recruiter_sourced,47.79,53.24,4,2024-08-13,2024-09-01,2024-09-18,2024-09-21,2024-10-01,2024-10-01,True,True,joined_on_time,2024-10-01,held_out_test,2024-07-03,Client_Theta_TechScaleup,IT/Technology,fast,market,hybrid,Nia,Team_Technical,22,medium,low,19,17,3,10,0.0,5.450000000000003,11.404059426658304,8,8
APP-00082,CAND-00081,REQ-00180,CLI-002,REC-005,Certified Nursing Assistant,Healthcare,Jacksonville,FL,remote,W2 Contract,4.0,job_board,,43.35,10,2024-08-31,2024-09-07,2024-09-09,2024-09-11,2024-10-06,2024-10-07,True,True,joined_on_time,2024-10-07,discovery,2024-08-05,Client_Beta_HealthSystem,Healthcare,slow,market,onsite,Ashley,Team_Healthcare,40,fast,low,7,2,2,25,1.0,,,8,8
APP-00083,CAND-00082,REQ-00186,CLI-011,REC-009,Machine Operator,Light Industrial,Indianapolis,IN,onsite,Contract-to-Hire,10.1,job_board,20.57,21.34,19,2025-07-13,2025-07-23,2025-08-09,2025-08-13,2025-09-08,,True,True,withdrew_post_acceptance,2025-09-04,hypothesis_generation,2025-06-22,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Brandon,Team_Commercial,22,slow,low,10,17,4,26,,0.7699999999999996,3.743315508021388,7,7
APP-00084,CAND-00083,REQ-00101,CLI-011,REC-018,General Laborer,Light Industrial,Chicago,IL,onsite,Contract-to-Hire,3.0,recruiter_sourced,16.9,19.08,18,2025-02-10,2025-02-24,2025-03-03,2025-03-04,2025-04-05,2025-04-25,True,True,joined_late,2025-04-25,discovery,2025-01-10,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Linh,Team_Commercial,40,slow,high,14,7,1,32,20.0,2.1799999999999997,12.899408284023666,10,8
APP-00085,CAND-00084,REQ-00215,CLI-002,REC-014,Medical Coder,Healthcare,Charlotte,NC,onsite,W2 Contract,4.3,career_site,34.68,37.33,0,2024-06-30,2024-07-03,2024-07-18,2024-07-19,2024-08-17,,True,False,declined_offer,2024-07-19,discovery,2024-06-26,Client_Beta_HealthSystem,Healthcare,slow,market,onsite,Rachel,Team_Healthcare,22,fast,medium,3,15,1,29,,2.6499999999999986,7.64129181084198,5,4
APP-00086,CAND-00085,REQ-00082,CLI-002,REC-002,Pharmacy Technician,Healthcare,Raleigh,NC,onsite,Contract-to-Hire,5.3,recruiter_sourced,39.0,40.68,5,2024-06-24,2024-07-12,2024-07-29,2024-07-29,2024-08-08,,True,True,withdrew_post_acceptance,2024-08-07,held_out_test,2024-05-26,Client_Beta_HealthSystem,Healthcare,slow,market,onsite,James,Team_Healthcare,30,fast,low,18,17,0,10,,1.6799999999999997,4.307692307692307,1,7
APP-00087,CAND-00086,REQ-00113,CLI-005,REC-003,Warehouse Associate,Light Industrial,Orlando,FL,onsite,W2 Contract,3.7,recruiter_sourced,16.9,20.3,17,2024-11-27,2024-12-16,2024-12-31,2025-01-06,2025-01-15,2025-01-14,True,True,joined_on_time,2025-01-14,discovery,2024-11-10,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Priya,Team_Commercial,4,slow,medium,19,15,6,9,-1.0,3.400000000000002,20.118343195266284,8,9
APP-00088,CAND-00087,REQ-00002,CLI-002,REC-002,Medical Coder,Healthcare,Austin,TX,onsite,W2 Contract,5.5,job_board,28.44,29.29,16,2025-06-21,2025-07-05,2025-07-15,2025-07-21,2025-08-06,2025-08-05,True,True,joined_on_time,2025-08-05,discovery,2025-06-06,Client_Beta_HealthSystem,Healthcare,slow,market,onsite,James,Team_Healthcare,30,fast,low,14,10,6,16,-1.0,0.8499999999999979,2.9887482419127913,4,8
APP-00089,CAND-00088,REQ-00149,CLI-004,REC-010,DevOps Engineer,IT/Technology,St. Louis,MO,onsite,Contract-to-Hire,5.9,job_board,51.19,52.58,13,2024-11-16,2024-11-21,2024-11-24,2024-11-24,2024-12-16,,True,True,withdrew_post_acceptance,2024-12-07,discovery,2024-10-03,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,Nia,Team_Technical,22,medium,low,5,3,0,22,,1.3900000000000006,2.7153740965032243,8,6
APP-00090,CAND-00089,REQ-00106,CLI-002,REC-002,Certified Nursing Assistant,Healthcare,Atlanta,GA,remote,Direct Hire,5.3,job_board,31.28,31.84,11,2024-02-29,2024-03-16,2024-03-28,2024-04-01,2024-04-10,2024-04-11,True,True,joined_on_time,2024-04-11,discovery,2024-01-16,Client_Beta_HealthSystem,Healthcare,slow,market,onsite,James,Team_Healthcare,30,fast,low,16,12,4,9,1.0,0.5599999999999987,1.7902813299232694,3,9
APP-00091,CAND-00090,REQ-00226,CLI-006,REC-017,Bookkeeper,Finance/Accounting,St. Louis,MO,hybrid,W2 Contract,1.4,career_site,29.46,32.66,5,2025-05-12,2025-05-16,2025-05-20,2025-05-25,2025-06-07,,True,True,accepted_no_show,2025-06-07,discovery,2025-03-29,Client_Zeta_InsuranceGroup,Finance/Accounting;Administrative/Professional,slow,market,hybrid,Marcus,Team_Healthcare,22,fast,high,4,4,5,13,,3.1999999999999957,10.86218601493549,8,7
APP-00092,CAND-00091,REQ-00077,CLI-003,REC-004,Accounts Payable Clerk,Finance/Accounting,Tampa,FL,remote,Contract-to-Hire,7.5,job_board,,36.31,15,2024-02-28,2024-03-02,2024-03-10,2024-03-14,2024-03-24,2024-04-18,True,True,joined_late,2024-04-18,hypothesis_generation,2024-02-26,Client_Gamma_FinServ,Finance/Accounting,medium,above_market,hybrid,David,Team_Technical,30,fast,high,3,8,4,10,25.0,,,7,8
APP-00093,CAND-00092,REQ-00155,CLI-003,REC-006,Accounts Payable Clerk,Finance/Accounting,Tampa,FL,hybrid,Direct Hire,3.4,job_board,27.21,26.51,17,2024-09-27,2024-10-12,2024-10-24,2024-10-27,2024-11-27,,True,True,withdrew_post_acceptance,2024-11-20,discovery,2024-09-08,Client_Gamma_FinServ,Finance/Accounting,medium,above_market,hybrid,Carlos,Team_Commercial,8,fast,medium,15,12,3,31,,-0.6999999999999993,-2.572583608967289,6,6
APP-00094,CAND-00093,REQ-00127,CLI-004,REC-013,Data Analyst,IT/Technology,Philadelphia,PA,remote,Direct Hire,1.7,job_board,59.74,60.32,13,2024-11-01,2024-11-06,2024-11-18,2024-11-22,2024-12-22,,True,False,declined_offer,2024-11-22,discovery,2024-10-10,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,Kevin,Team_Technical,14,fast,medium,5,12,4,30,,0.5799999999999983,0.9708737864077641,11,4
APP-00095,CAND-00035,REQ-00133,CLI-007,REC-008,Medical Coder,Healthcare,Pittsburgh,PA,onsite,1099,1.5,job_board,40.0,42.06,3,2024-10-29,2024-11-13,2024-11-28,2024-11-29,2024-12-29,,True,True,rejected_by_client,2024-12-18,discovery,2024-02-12,Client_Eta_RegionalClinics,Healthcare,medium,below_market,onsite,Wei,Team_Healthcare,8,fast,medium,15,15,1,30,,2.0600000000000023,5.150000000000006,8,6
APP-00096,CAND-00094,REQ-00122,CLI-004,REC-013,QA Tester,IT/Technology,Tampa,FL,remote,W2 Contract,2.1,referral,68.81,72.26,11,2025-03-14,2025-03-21,2025-04-04,2025-04-09,2025-05-09,2025-05-09,True,True,joined_on_time,2025-05-09,hypothesis_generation,2025-02-27,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,Kevin,Team_Technical,14,fast,medium,7,14,5,30,0.0,3.450000000000003,5.013806132829535,7,9
APP-00097,CAND-00095,REQ-00214,CLI-005,REC-009,Warehouse Associate,Light Industrial,Chicago,IL,onsite,Contract-to-Hire,7.4,career_site,15.57,16.62,2,2025-02-19,2025-03-02,2025-03-07,2025-03-08,2025-03-19,2025-03-19,True,True,joined_on_time,2025-03-19,discovery,2025-02-19,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Brandon,Team_Commercial,22,slow,low,11,5,1,11,0.0,1.0500000000000007,6.7437379576107945,3,8
APP-00098,CAND-00046,REQ-00224,CLI-009,REC-001,Project Engineer,Engineering,Memphis,TN,onsite,W2 Contract,4.4,job_board,46.93,57.11,19,2025-06-11,2025-06-24,2025-07-08,2025-07-08,2025-07-27,,True,True,accepted_no_show,2025-07-27,discovery,2025-05-07,Client_Iota_Industrial,Engineering,medium,market,onsite,Maria,Team_Technical,14,slow,high,13,14,0,19,,10.18,21.69188152567654,9,6
APP-00099,CAND-00096,REQ-00217,CLI-001,REC-018,Shipping/Receiving Clerk,Light Industrial,St. Louis,MO,onsite,W2 Contract,9.4,recruiter_sourced,14.18,16.04,18,2024-10-09,2024-10-24,2024-10-31,2024-11-01,2024-11-18,2024-11-18,True,True,joined_on_time,2024-11-18,hypothesis_generation,2024-09-24,Client_Alpha_Logistics,Light Industrial,fast,market,onsite,Linh,Team_Commercial,40,slow,high,15,7,1,17,0.0,1.8599999999999994,13.117066290550067,4,8
APP-00100,CAND-00097,REQ-00221,CLI-009,REC-001,Manufacturing Engineer,Engineering,Austin,TX,onsite,W2 Contract,3.7,recruiter_sourced,48.19,51.24,9,2025-05-09,2025-05-14,2025-05-27,2025-05-29,2025-06-13,2025-06-13,True,True,joined_on_time,2025-06-13,discovery,2025-04-22,Client_Iota_Industrial,Engineering,medium,market,onsite,Maria,Team_Technical,14,slow,high,5,13,2,15,0.0,3.0500000000000043,6.329113924050642,14,9
APP-00101,CAND-00098,REQ-00077,CLI-003,REC-012,Accounts Payable Clerk,Finance/Accounting,Tampa,FL,remote,Contract-to-Hire,1.8,job_board,39.95,43.46,8,2024-03-16,2024-03-31,2024-04-12,2024-04-15,2024-05-02,2024-05-02,True,True,joined_on_time,2024-05-02,hypothesis_generation,2024-02-26,Client_Gamma_FinServ,Finance/Accounting,medium,above_market,hybrid,Sofia,Team_Commercial,70,slow,high,15,12,3,17,0.0,3.509999999999998,8.785982478097615,4,8
APP-00102,CAND-00099,REQ-00171,CLI-005,REC-012,Process Engineer,Engineering,Jacksonville,FL,onsite,Contract-to-Hire,1.0,job_board,41.99,45.56,9,2025-01-13,2025-01-22,2025-02-08,2025-02-10,2025-02-23,,True,False,declined_offer,2025-02-10,discovery,2024-12-06,Client_Epsilon_Manufacturing,Engineering;Light Industrial,slow,below_market,onsite,Sofia,Team_Commercial,70,slow,high,9,17,2,13,,3.5700000000000003,8.502024291497975,16,5
APP-00103,CAND-00100,REQ-00106,CLI-002,REC-006,Certified Nursing Assistant,Healthcare,Atlanta,GA,remote,Direct Hire,3.1,referral,35.69,33.62,1,2024-02-03,2024-02-24,2024-03-04,2024-03-06,2024-03-26,,True,False,declined_offer,2024-03-06,discovery,2024-01-16,Client_Beta_HealthSystem,Healthcare,slow,market,onsite,Carlos,Team_Commercial,8,fast,medium,21,9,2,20,,-2.0700000000000003,-5.79994396189409,7,4
APP-00104,CAND-00101,REQ-00139,CLI-009,REC-007,Quality Engineer,Engineering,Columbus,OH,onsite,W2 Contract,2.8,job_board,,32.87,20,2024-12-05,2024-12-13,2024-12-15,2024-12-20,2025-01-08,,True,True,withdrew_post_acceptance,2024-12-27,discovery,2024-10-30,Client_Iota_Industrial,Engineering,medium,market,onsite,Emily,Team_Technical,22,fast,medium,8,2,5,19,,,,4,6
APP-00105,CAND-00102,REQ-00163,CLI-011,REC-018,Shipping/Receiving Clerk,Light Industrial,Orlando,FL,onsite,Direct Hire,3.0,referral,16.41,18.31,15,2024-06-20,2024-07-02,2024-07-11,2024-07-13,2024-08-11,,True,True,rejected_by_client,2024-07-18,discovery,2024-05-25,Client_Lambda_Distribution,Light Industrial;Administrative/Professional,fast,below_market,onsite,Linh,Team_Commercial,40,slow,high,12,9,2,29,,1.8999999999999986,11.578305911029851,16,7
APP-00106,CAND-00103,REQ-00115,CLI-004,REC-001,Business Systems Analyst,IT/Technology,Columbus,OH,remote,W2 Contract,3.5,recruiter_sourced,37.54,42.51,21,2025-06-17,2025-07-06,2025-07-21,2025-07-25,2025-08-01,2025-08-01,True,True,joined_on_time,2025-08-01,discovery,2025-05-10,Client_Delta_SoftwareCo,IT/Technology,medium,above_market,remote,Maria,Team_Technical,14,slow,high,19,15,4,7,0.0,4.969999999999999,13.239211507725091,12,7
