event_id,application_id,stage_name,stage_timestamp,days_in_prior_stage
EVT-000508,APP-00074,client_interview_1,2024-07-31,6
EVT-000509,APP-00074,offer_extended,2024-08-09,9
EVT-000510,APP-00074,offer_accepted,2024-08-11,2
EVT-000511,APP-00074,background_check,2024-08-14,3
EVT-000512,APP-00075,screened,2024-06-21,0
EVT-000513,APP-00075,submitted,2024-06-25,4
EVT-000514,APP-00075,client_interview_1,2024-06-26,1
EVT-000515,APP-00075,client_interview_2,2024-07-01,5
EVT-000516,APP-00075,offer_extended,2024-07-11,10
EVT-000517,APP-00075,offer_accepted,2024-07-15,4
EVT-000518,APP-00075,background_check,2024-07-20,5
EVT-000519,APP-00075,start_date,2024-08-04,15
EVT-000520,APP-00076,screened,2024-06-28,0
EVT-000521,APP-00076,submitted,2024-06-30,2
EVT-000522,APP-00076,client_interview_1,2024-07-11,11
EVT-000523,APP-00076,client_interview_2,2024-07-14,3
EVT-000524,APP-00076,offer_extended,2024-07-26,12
EVT-000525,APP-00076,offer_accepted,2024-07-27,1
EVT-000526,APP-00076,background_check,2024-07-31,4
EVT-000527,APP-00076,onboarding_docs_sent,2024-08-11,11
EVT-000528,APP-00076,start_date,2024-08-14,3
EVT-000529,APP-00077,screened,2025-06-27,0
EVT-000530,APP-00077,submitted,2025-06-29,2
EVT-000531,APP-00077,client_interview_1,2025-07-14,15
EVT-000532,APP-00077,offer_extended,2025-07-17,3
EVT-000533,APP-00077,offer_accepted,2025-07-21,4
EVT-000534,APP-00077,background_check,2025-07-25,4
EVT-000535,APP-00077,onboarding_docs_sent,2025-08-05,11
EVT-000536,APP-00077,start_date,2025-08-25,20
EVT-000537,APP-00078,screened,2024-03-15,0
EVT-000538,APP-00078,submitted,2024-03-19,4
EVT-000539,APP-00078,client_interview_1,2024-03-30,11
EVT-000540,APP-00078,client_interview_2,2024-04-04,5
EVT-000541,APP-00078,offer_extended,2024-04-12,8
EVT-000542,APP-00078,offer_accepted,2024-04-12,0
EVT-000543,APP-00078,background_check,2024-04-19,7
EVT-000544,APP-00078,start_date,2024-05-09,20
EVT-000545,APP-00079,screened,2024-06-06,0
EVT-000546,APP-00079,submitted,2024-06-10,4
EVT-000547,APP-00079,client_interview_1,2024-06-27,17
EVT-000548,APP-00079,offer_extended,2024-07-05,8
EVT-000549,APP-00079,offer_accepted,2024-07-08,3
EVT-000550,APP-00079,onboarding_docs_sent,2024-07-17,9
EVT-000551,APP-00079,start_date,2024-08-03,17
EVT-000552,APP-00080,screened,2025-01-08,0
EVT-000553,APP-00080,submitted,2025-01-10,2
EVT-000554,APP-00080,client_interview_1,2025-01-15,5
EVT-000555,APP-00080,offer_extended,2025-01-23,8
EVT-000556,APP-00081,screened,2024-08-15,0
EVT-000557,APP-00081,submitted,2024-08-19,4
EVT-000558,APP-00081,client_interview_1,2024-09-01,13
EVT-000559,APP-00081,offer_extended,2024-09-18,17
EVT-000560,APP-00081,offer_accepted,2024-09-21,3
EVT-000561,APP-00081,onboarding_docs_sent,2024-09-27,6
EVT-000562,APP-00081,background_check,2024-09-28,1
EVT-000563,APP-00081,start_date,2024-10-01,3
EVT-000564,APP-00082,screened,2024-09-01,0
EVT-000565,APP-00082,submitted,2024-09-02,1
EVT-000566,APP-00082,client_interview_1,2024-09-07,5
EVT-000567,APP-00082,offer_extended,2024-09-09,2
EVT-000568,APP-00082,offer_accepted,2024-09-11,2
EVT-000569,APP-00082,background_check,2024-09-12,1
EVT-000570,APP-00082,onboarding_docs_sent,2024-10-02,20
EVT-000571,APP-00082,start_date,2024-10-07,5
EVT-000572,APP-00083,screened,2025-07-14,0
EVT-000573,APP-00083,submitted,2025-07-18,4
EVT-000574,APP-00083,client_interview_1,2025-07-23,5
EVT-000575,APP-00083,client_interview_2,2025-07-29,6
EVT-000576,APP-00083,offer_extended,2025-08-09,11
EVT-000577,APP-00083,offer_accepted,2025-08-13,4
EVT-000578,APP-00083,background_check,2025-08-17,4
EVT-000579,APP-00084,screened,2025-02-13,0
EVT-000580,APP-00084,submitted,2025-02-16,3
EVT-000581,APP-00084,client_interview_1,2025-02-24,8
EVT-000582,APP-00084,offer_extended,2025-03-03,7
EVT-000583,APP-00084,offer_accepted,2025-03-04,1
EVT-000584,APP-00084,background_check,2025-03-11,7
EVT-000585,APP-00084,onboarding_docs_sent,2025-04-04,24
EVT-000586,APP-00084,start_date,2025-04-25,21
EVT-000587,APP-00085,screened,2024-07-03,0
EVT-000588,APP-00085,client_interview_1,2024-07-03,0
EVT-000589,APP-00085,submitted,2024-07-04,1
EVT-000590,APP-00085,offer_extended,2024-07-18,14
EVT-000591,APP-00086,screened,2024-06-24,0
EVT-000592,APP-00086,submitted,2024-06-27,3
EVT-000593,APP-00086,client_interview_1,2024-07-12,15
EVT-000594,APP-00086,client_interview_2,2024-07-15,3
EVT-000595,APP-00086,offer_extended,2024-07-29,14
EVT-000596,APP-00086,offer_accepted,2024-07-29,0
EVT-000597,APP-00086,background_check,2024-07-30,1
EVT-000598,APP-00087,screened,2024-11-27,0
EVT-000599,APP-00087,submitted,2024-11-29,2
EVT-000600,APP-00087,client_interview_1,2024-12-16,17
EVT-000601,APP-00087,client_interview_2,2024-12-18,2
EVT-000602,APP-00087,offer_extended,2024-12-31,13
EVT-000603,APP-00087,offer_accepted,2025-01-06,6
EVT-000604,APP-00087,onboarding_docs_sent,2025-01-09,3
EVT-000605,APP-00087,background_check,2025-01-10,1
EVT-000606,APP-00087,start_date,2025-01-14,4
EVT-000607,APP-00088,screened,2025-06-21,0
EVT-000608,APP-00088,submitted,2025-06-23,2
EVT-000609,APP-00088,client_interview_1,2025-07-05,12
EVT-000610,APP-00088,offer_extended,2025-07-15,10
EVT-000611,APP-00088,offer_accepted,2025-07-21,6
EVT-000612,APP-00088,background_check,2025-07-27,6
EVT-000613,APP-00088,onboarding_docs_sent,2025-08-01,5
EVT-000614,APP-00088,start_date,2025-08-05,4
EVT-000615,APP-00089,screened,2024-11-16,0
EVT-000616,APP-00089,submitted,2024-11-18,2
EVT-000617,APP-00089,client_interview_1,2024-11-21,3
EVT-000618,APP-00089,offer_extended,2024-11-24,3
EVT-000619,APP-00089,offer_accepted,2024-11-24,0
EVT-000620,APP-00089,background_check,2024-11-25,1
EVT-000621,APP-00090,screened,2024-03-02,0
EVT-000622,APP-00090,submitted,2024-03-06,4
EVT-000623,APP-00090,client_interview_1,2024-03-16,10
EVT-000624,APP-00090,client_interview_2,2024-03-21,5
EVT-000625,APP-00090,offer_extended,2024-03-28,7
EVT-000626,APP-00090,offer_accepted,2024-04-01,4
EVT-000627,APP-00090,background_check,2024-04-05,4
EVT-000628,APP-00090,onboarding_docs_sent,2024-04-07,2
EVT-000629,APP-00090,start_date,2024-04-11,4
EVT-000630,APP-00091,screened,2025-05-12,0
EVT-000631,APP-00091,submitted,2025-05-13,1
EVT-000632,APP-00091,client_interview_1,2025-05-16,3
EVT-000633,APP-00091,offer_extended,2025-05-20,4
EVT-000634,APP-00091,offer_accepted,2025-05-25,5
EVT-000635,APP-00091,background_check,2025-05-27,2
EVT-000636,APP-00091,onboarding_docs_sent,2025-06-04,8
EVT-000637,APP-00092,screened,2024-02-28,0
EVT-000638,APP-00092,client_interview_1,2024-03-02,3
EVT-000639,APP-00092,submitted,2024-03-03,1
EVT-000640,APP-00092,offer_extended,2024-03-10,7
EVT-000641,APP-00092,offer_accepted,2024-03-14,4
EVT-000642,APP-00092,background_check,2024-03-20,6
EVT-000643,APP-00092,onboarding_docs_sent,2024-03-20,0
EVT-000644,APP-00092,start_date,2024-04-18,29
EVT-000645,APP-00093,screened,2024-09-28,0
EVT-000646,APP-00093,submitted,2024-10-02,4
EVT-000647,APP-00093,client_interview_1,2024-10-12,10
EVT-000648,APP-00093,client_interview_2,2024-10-22,10
EVT-000649,APP-00093,offer_extended,2024-10-24,2
EVT-000650,APP-00093,offer_accepted,2024-10-27,3
EVT-000651,APP-00094,screened,2024-11-03,0
EVT-000652,APP-00094,client_interview_1,2024-11-06,3
EVT-000653,APP-00094,submitted,2024-11-07,1
EVT-000654,APP-00094,offer_extended,2024-11-18,11
EVT-000655,APP-00095,screened,2024-10-31,0
EVT-000656,APP-00095,submitted,2024-11-03,3
EVT-000657,APP-00095,client_interview_1,2024-11-13,10
EVT-000658,APP-00095,offer_extended,2024-11-28,15
EVT-000659,APP-00095,offer_accepted,2024-11-29,1
EVT-000660,APP-00095,background_check,2024-12-03,4
EVT-000661,APP-00096,screened,2025-03-16,0
EVT-000662,APP-00096,submitted,2025-03-20,4
EVT-000663,APP-00096,client_interview_1,2025-03-21,1
EVT-000664,APP-00096,client_interview_2,2025-03-30,9
EVT-000665,APP-00096,offer_extended,2025-04-04,5
EVT-000666,APP-00096,offer_accepted,2025-04-09,5
EVT-000667,APP-00096,background_check,2025-04-16,7
EVT-000668,APP-00096,onboarding_docs_sent,2025-05-05,19
EVT-000669,APP-00096,start_date,2025-05-09,4
EVT-000670,APP-00097,screened,2025-02-21,0
EVT-000671,APP-00097,submitted,2025-02-23,2
EVT-000672,APP-00097,client_interview_1,2025-03-02,7
EVT-000673,APP-00097,offer_extended,2025-03-07,5
EVT-000674,APP-00097,offer_accepted,2025-03-08,1
EVT-000675,APP-00097,background_check,2025-03-13,5
EVT-000676,APP-00097,onboarding_docs_sent,2025-03-14,1
EVT-000677,APP-00097,start_date,2025-03-19,5
EVT-000678,APP-00098,screened,2025-06-13,0
EVT-000679,APP-00098,submitted,2025-06-14,1
EVT-000680,APP-00098,client_interview_1,2025-06-24,10
EVT-000681,APP-00098,offer_extended,2025-07-08,14
EVT-000682,APP-00098,offer_accepted,2025-07-08,0
EVT-000683,APP-00098,background_check,2025-07-12,4
EVT-000684,APP-00099,screened,2024-10-12,0
EVT-000685,APP-00099,submitted,2024-10-14,2
EVT-000686,APP-00099,client_interview_1,2024-10-24,10
EVT-000687,APP-00099,offer_extended,2024-10-31,7
EVT-000688,APP-00099,offer_accepted,2024-11-01,1
EVT-000689,APP-00099,background_check,2024-11-09,8
EVT-000690,APP-00099,onboarding_docs_sent,2024-11-17,8
EVT-000691,APP-00099,start_date,2024-11-18,1
EVT-000692,APP-00100,screened,2025-05-09,0
EVT-000693,APP-00100,submitted,2025-05-12,3
EVT-000694,APP-00100,client_interview_1,2025-05-14,2
EVT-000695,APP-00100,client_interview_2,2025-05-19,5
EVT-000696,APP-00100,offer_extended,2025-05-27,8
EVT-000697,APP-00100,offer_accepted,2025-05-29,2
EVT-000698,APP-00100,background_check,2025-06-04,6
EVT-000699,APP-00100,onboarding_docs_sent,2025-06-08,4
EVT-000700,APP-00100,start_date,2025-06-13,5
EVT-000701,APP-00101,screened,2024-03-18,0
EVT-000702,APP-00101,submitted,2024-03-22,4
EVT-000703,APP-00101,client_interview_1,2024-03-31,9
EVT-000704,APP-00101,offer_extended,2024-04-12,12
EVT-000705,APP-00101,offer_accepted,2024-04-15,3
EVT-000706,APP-00101,background_check,2024-04-21,6
EVT-000707,APP-00101,onboarding_docs_sent,2024-04-29,8
EVT-000708,APP-00101,start_date,2024-05-02,3
EVT-000709,APP-00102,screened,2025-01-15,0
EVT-000710,APP-00102,submitted,2025-01-18,3
EVT-000711,APP-00102,client_interview_1,2025-01-22,4
EVT-000712,APP-00102,client_interview_2,2025-01-27,5
EVT-000713,APP-00102,offer_extended,2025-02-08,12
EVT-000714,APP-00103,screened,2024-02-05,0
EVT-000715,APP-00103,submitted,2024-02-06,1
EVT-000716,APP-00103,client_interview_1,2024-02-24,18
EVT-000717,APP-00103,offer_extended,2024-03-04,9
EVT-000718,APP-00104,screened,2024-12-06,0
EVT-000719,APP-00104,submitted,2024-12-08,2
EVT-000720,APP-00104,client_interview_1,2024-12-13,5
EVT-000721,APP-00104,offer_extended,2024-12-15,2
EVT-000722,APP-00104,offer_accepted,2024-12-20,5
EVT-000723,APP-00104,background_check,2024-12-25,5
EVT-000724,APP-00105,screened,2024-06-20,0
EVT-000725,APP-00105,submitted,2024-06-22,2
EVT-000726,APP-00105,client_interview_1,2024-07-02,10
EVT-000727,APP-00105,client_interview_2,2024-07-09,7
EVT-000728,APP-00105,offer_extended,2024-07-11,2
EVT-000729,APP-00105,offer_accepted,2024-07-13,2
EVT-000730,APP-00105,background_check,2024-07-16,3
EVT-000731,APP-00106,screened,2025-06-19,0
EVT-000732,APP-00106,submitted,2025-06-20,1
EVT-000733,APP-00106,client_interview_1,2025-07-06,16
EVT-000734,APP-00106,offer_extended,2025-07-21,15
EVT-000735,APP-00106,offer_accepted,2025-07-25,4
EVT-000736,APP-00106,background_check,2025-07-26,1
EVT-000737,APP-00106,start_date,2025-08-01,6
EVT-000738,APP-00107,screened,2024-04-12,0
EVT-000739,APP-00107,submitted,2024-04-14,2
EVT-000740,APP-00107,client_interview_1,2024-04-14,0
EVT-000741,APP-00107,offer_extended,2024-04-28,14
EVT-000742,APP-00107,offer_accepted,2024-05-04,6
EVT-000743,APP-00107,background_check,2024-05-06,2
EVT-000744,APP-00108,screened,2024-11-11,0
EVT-000745,APP-00108,submitted,2024-11-14,3
EVT-000746,APP-00108,client_interview_1,2024-12-02,18
EVT-000747,APP-00108,offer_extended,2024-12-11,9
EVT-000748,APP-00108,offer_accepted,2024-12-14,3
EVT-000749,APP-00108,background_check,2024-12-17,3
EVT-000750,APP-00108,start_date,2025-01-01,15
EVT-000751,APP-00109,screened,2025-03-03,0
EVT-000752,APP-00109,client_interview_1,2025-03-06,3
EVT-000753,APP-00109,submitted,2025-03-07,1
EVT-000754,APP-00109,client_interview_2,2025-03-09,2
EVT-000755,APP-00109,offer_extended,2025-03-11,2
EVT-000756,APP-00109,offer_accepted,2025-03-17,6
EVT-000757,APP-00109,background_check,2025-03-19,2
EVT-000758,APP-00110,screened,2024-11-07,0
EVT-000759,APP-00110,submitted,2024-11-09,2
EVT-000760,APP-00110,client_interview_1,2024-11-24,15
EVT-000761,APP-00110,client_interview_2,2024-11-30,6
EVT-000762,APP-00110,offer_extended,2024-12-10,10
EVT-000763,APP-00111,screened,2024-04-09,0
EVT-000764,APP-00111,submitted,2024-04-11,2
EVT-000765,APP-00111,client_interview_1,2024-04-19,8
EVT-000766,APP-00111,client_interview_2,2024-04-27,8
EVT-000767,APP-00111,offer_extended,2024-05-07,10
EVT-000768,APP-00111,offer_accepted,2024-05-08,1
EVT-000769,APP-00111,background_check,2024-05-12,4
EVT-000770,APP-00112,screened,2025-02-21,0
EVT-000771,APP-00112,submitted,2025-02-25,4
EVT-000772,APP-00112,client_interview_1,2025-03-06,9
EVT-000773,APP-00112,offer_extended,2025-03-20,14
EVT-000774,APP-00112,offer_accepted,2025-03-20,0
EVT-000775,APP-00112,background_check,2025-03-27,7
EVT-000776,APP-00113,screened,2024-11-12,0
EVT-000777,APP-00113,submitted,2024-11-13,1
EVT-000778,APP-00113,client_interview_1,2024-11-15,2
EVT-000779,APP-00113,offer_extended,2024-11-20,5
EVT-000780,APP-00113,offer_accepted,2024-11-26,6
EVT-000781,APP-00113,background_check,2024-11-30,4
EVT-000782,APP-00114,screened,2024-03-10,0
EVT-000783,APP-00114,submitted,2024-03-13,3
EVT-000784,APP-00114,client_interview_1,2024-03-22,9
EVT-000785,APP-00114,offer_extended,2024-04-05,14
EVT-000786,APP-00114,offer_accepted,2024-04-09,4
EVT-000787,APP-00114,background_check,2024-04-12,3
EVT-000788,APP-00115,screened,2025-02-10,0
EVT-000789,APP-00115,submitted,2025-02-12,2
EVT-000790,APP-00115,client_interview_1,2025-03-03,19
EVT-000791,APP-00115,offer_extended,2025-03-07,4
EVT-000792,APP-00115,offer_accepted,2025-03-12,5
EVT-000793,APP-00115,onboarding_docs_sent,2025-03-19,7
EVT-000794,APP-00115,background_check,2025-03-20,1
EVT-000795,APP-00115,start_date,2025-04-03,14
EVT-000796,APP-00116,screened,2024-08-08,0
EVT-000797,APP-00116,submitted,2024-08-11,3
EVT-000798,APP-00116,client_interview_1,2024-08-13,2
EVT-000799,APP-00116,offer_extended,2024-08-27,14
EVT-000800,APP-00116,offer_accepted,2024-08-30,3
EVT-000801,APP-00116,background_check,2024-09-03,4
EVT-000802,APP-00117,screened,2024-06-02,0
EVT-000803,APP-00117,submitted,2024-06-06,4
EVT-000804,APP-00117,client_interview_1,2024-06-18,12
EVT-000805,APP-00117,offer_extended,2024-06-21,3
EVT-000806,APP-00118,screened,2024-10-06,0
EVT-000807,APP-00118,submitted,2024-10-09,3
EVT-000808,APP-00118,client_interview_1,2024-10-24,15
EVT-000809,APP-00118,offer_extended,2024-11-10,17
EVT-000810,APP-00118,offer_accepted,2024-11-13,3
EVT-000811,APP-00118,background_check,2024-11-16,3
EVT-000812,APP-00118,start_date,2024-12-11,25
EVT-000813,APP-00119,screened,2025-01-30,0
EVT-000814,APP-00119,submitted,2025-02-03,4
EVT-000815,APP-00119,client_interview_1,2025-02-09,6
EVT-000816,APP-00119,offer_extended,2025-02-12,3
EVT-000817,APP-00119,offer_accepted,2025-02-14,2
EVT-000818,APP-00119,background_check,2025-02-19,5
EVT-000819,APP-00119,onboarding_docs_sent,2025-02-25,6
EVT-000820,APP-00119,start_date,2025-03-02,5
EVT-000821,APP-00120,screened,2024-10-23,0
EVT-000822,APP-00120,submitted,2024-10-24,1
EVT-000823,APP-00120,client_interview_1,2024-10-26,2
EVT-000824,APP-00120,offer_extended,2024-11-05,10
EVT-000825,APP-00120,offer_accepted,2024-11-11,6
EVT-000826,APP-00121,screened,2024-04-03,0
EVT-000827,APP-00121,submitted,2024-04-06,3
EVT-000828,APP-00121,client_interview_1,2024-04-11,5
EVT-000829,APP-00121,client_interview_2,2024-04-16,5
EVT-000830,APP-00121,offer_extended,2024-04-22,6
EVT-000831,APP-00121,offer_accepted,2024-04-28,6
EVT-000832,APP-00121,background_check,2024-05-02,4
EVT-000833,APP-00122,screened,2024-03-03,0
EVT-000834,APP-00122,submitted,2024-03-06,3
EVT-000835,APP-00122,client_interview_1,2024-03-24,18
EVT-000836,APP-00122,offer_extended,2024-04-06,13
EVT-000837,APP-00122,offer_accepted,2024-04-12,6
EVT-000838,APP-00122,background_check,2024-04-15,3
EVT-000839,APP-00123,screened,2024-11-12,0
EVT-000840,APP-00123,submitted,2024-11-16,4
EVT-000841,APP-00123,client_interview_1,2024-11-30,14
EVT-000842,APP-00123,offer_extended,2024-12-13,13
EVT-000843,APP-00123,offer_accepted,2024-12-17,4
EVT-000844,APP-00123,background_check,2024-12-24,7
EVT-000845,APP-00124,screened,2024-03-27,0
EVT-000846,APP-00124,submitted,2024-03-28,1
EVT-000847,APP-00124,client_interview_1,2024-03-30,2
EVT-000848,APP-00124,offer_extended,2024-04-05,6
EVT-000849,APP-00124,offer_accepted,2024-04-11,6
EVT-000850,APP-00124,background_check,2024-04-17,6
EVT-000851,APP-00124,onboarding_docs_sent,2024-05-08,21
EVT-000852,APP-00124,start_date,2024-05-10,2
EVT-000853,APP-00125,screened,2024-11-02,0
EVT-000854,APP-00125,submitted,2024-11-06,4
EVT-000855,APP-00125,client_interview_1,2024-11-10,4
EVT-000856,APP-00125,offer_extended,2024-11-16,6
EVT-000857,APP-00125,offer_accepted,2024-11-21,5
EVT-000858,APP-00125,background_check,2024-11-28,7
EVT-000859,APP-00126,screened,2024-06-02,0
EVT-000860,APP-00126,submitted,2024-06-06,4
EVT-000861,APP-00126,client_interview_1,2024-06-13,7
EVT-000862,APP-00126,client_interview_2,2024-06-19,6
EVT-000863,APP-00126,offer_extended,2024-06-28,9
EVT-000864,APP-00126,offer_accepted,2024-07-01,3
EVT-000865,APP-00126,background_check,2024-07-08,7
EVT-000866,APP-00127,screened,2024-10-06,0
EVT-000867,APP-00127,submitted,2024-10-10,4
EVT-000868,APP-00127,client_interview_1,2024-10-23,13
EVT-000869,APP-00127,client_interview_2,2024-10-28,5
EVT-000870,APP-00127,offer_extended,2024-11-09,12
EVT-000871,APP-00127,offer_accepted,2024-11-11,2
EVT-000872,APP-00127,background_check,2024-11-19,8
EVT-000873,APP-00127,onboarding_docs_sent,2024-12-06,17
EVT-000874,APP-00127,start_date,2024-12-06,0
EVT-000875,APP-00128,screened,2024-10-07,0
EVT-000876,APP-00128,submitted,2024-10-10,3
EVT-000877,APP-00128,client_interview_1,2024-10-20,10
EVT-000878,APP-00128,offer_extended,2024-10-24,4
EVT-000879,APP-00128,offer_accepted,2024-10-30,6
EVT-000880,APP-00128,background_check,2024-11-05,6
EVT-000881,APP-00129,screened,2024-07-25,0
EVT-000882,APP-00129,submitted,2024-07-29,4
EVT-000883,APP-00129,client_interview_1,2024-08-12,14
EVT-000884,APP-00129,client_interview_2,2024-08-17,5
EVT-000885,APP-00129,offer_extended,2024-08-18,1
EVT-000886,APP-00129,offer_accepted,2024-08-22,4
EVT-000887,APP-00129,background_check,2024-08-27,5
EVT-000888,APP-00129,onboarding_docs_sent,2024-09-07,11
EVT-000889,APP-00129,start_date,2024-09-12,5
EVT-000890,APP-00130,screened,2024-12-19,0
EVT-000891,APP-00130,submitted,2024-12-20,1
EVT-000892,APP-00130,client_interview_1,2025-01-02,13
EVT-000893,APP-00130,offer_extended,2025-01-04,2
EVT-000894,APP-00130,offer_accepted,2025-01-04,0
EVT-000895,APP-00130,background_check,2025-01-06,2
EVT-000896,APP-00130,onboarding_docs_sent,2025-01-17,11
EVT-000897,APP-00130,start_date,2025-01-19,2
EVT-000898,APP-00131,screened,2024-04-05,0
EVT-000899,APP-00131,submitted,2024-04-08,3
EVT-000900,APP-00131,client_interview_1,2024-04-13,5
EVT-000901,APP-00131,offer_extended,2024-04-17,4
EVT-000902,APP-00132,screened,2024-04-09,0
EVT-000903,APP-00132,submitted,2024-04-13,4
EVT-000904,APP-00132,client_interview_1,2024-04-17,4
EVT-000905,APP-00132,offer_extended,2024-05-02,15
EVT-000906,APP-00132,offer_accepted,2024-05-07,5
EVT-000907,APP-00132,onboarding_docs_sent,2024-05-09,2
EVT-000908,APP-00133,screened,2024-10-31,0
EVT-000909,APP-00133,submitted,2024-11-04,4
EVT-000910,APP-00133,client_interview_1,2024-11-16,12
EVT-000911,APP-00133,offer_extended,2024-11-18,2
EVT-000912,APP-00133,offer_accepted,2024-11-18,0
EVT-000913,APP-00133,background_check,2024-11-21,3
EVT-000914,APP-00133,start_date,2024-12-20,29
EVT-000915,APP-00134,screened,2024-06-12,0
EVT-000916,APP-00134,submitted,2024-06-16,4
EVT-000917,APP-00134,client_interview_1,2024-06-20,4
EVT-000918,APP-00134,client_interview_2,2024-06-30,10
EVT-000919,APP-00134,offer_extended,2024-07-04,4
EVT-000920,APP-00134,offer_accepted,2024-07-04,0
EVT-000921,APP-00134,background_check,2024-07-05,1
EVT-000922,APP-00134,onboarding_docs_sent,2024-08-03,29
EVT-000923,APP-00134,start_date,2024-08-05,2
EVT-000924,APP-00135,screened,2025-04-09,0
EVT-000925,APP-00135,submitted,2025-04-11,2
