candidate_id,application_id,requisition_id,client_account_id,recruiter_id,job_title,job_family,location_city,location_state,work_arrangement,contract_type,years_experience,application_source,pay_rate_prior,pay_rate_offered,application_date,interview_date,offer_date,offer_response_date,expected_start_date,actual_start_date,offer_extended,offer_accepted,final_disposition,disposition_date,notice_period_days,research_split
CAND-00091,APP-00092,REQ-00077,CLI-003,REC-004,Accounts Payable Clerk,Finance/Accounting,Tampa,FL,remote,Contract-to-Hire,7.5,job_board,,36.31,2024-02-28,2024-03-02,2024-03-10,2024-03-14,2024-03-24,2024-04-18,True,True,joined_late,2024-04-18,15,hypothesis_generation
CAND-00092,APP-00093,REQ-00155,CLI-003,REC-006,Accounts Payable Clerk,Finance/Accounting,Tampa,FL,hybrid,Direct Hire,3.4,job_board,27.21,26.51,2024-09-27,2024-10-12,2024-10-24,2024-10-27,2024-11-27,,True,True,withdrew_post_acceptance,2024-11-20,17,discovery
CAND-00093,APP-00094,REQ-00127,CLI-004,REC-013,Data Analyst,IT/Technology,Philadelphia,PA,remote,Direct Hire,1.7,job_board,59.74,60.32,2024-11-01,2024-11-06,2024-11-18,2024-11-22,2024-12-22,,True,False,declined_offer,2024-11-22,13,discovery
CAND-00035,APP-00095,REQ-00133,CLI-007,REC-008,Medical Coder,Healthcare,Pittsburgh,PA,onsite,1099,1.5,job_board,40.0,42.06,2024-10-29,2024-11-13,2024-11-28,2024-11-29,2024-12-29,,True,True,rejected_by_client,2024-12-18,3,discovery
CAND-00094,APP-00096,REQ-00122,CLI-004,REC-013,QA Tester,IT/Technology,Tampa,FL,remote,W2 Contract,2.1,referral,68.81,72.26,2025-03-14,2025-03-21,2025-04-04,2025-04-09,2025-05-09,2025-05-09,True,True,joined_on_time,2025-05-09,11,hypothesis_generation
CAND-00095,APP-00097,REQ-00214,CLI-005,REC-009,Warehouse Associate,Light Industrial,Chicago,IL,onsite,Contract-to-Hire,7.4,career_site,15.57,16.62,2025-02-19,2025-03-02,2025-03-07,2025-03-08,2025-03-19,2025-03-19,True,True,joined_on_time,2025-03-19,2,discovery
CAND-00046,APP-00098,REQ-00224,CLI-009,REC-001,Project Engineer,Engineering,Memphis,TN,onsite,W2 Contract,4.4,job_board,46.93,57.11,2025-06-11,2025-06-24,2025-07-08,2025-07-08,2025-07-27,,True,True,accepted_no_show,2025-07-27,19,discovery
CAND-00096,APP-00099,REQ-00217,CLI-001,REC-018,Shipping/Receiving Clerk,Light Industrial,St. Louis,MO,onsite,W2 Contract,9.4,recruiter_sourced,14.18,16.04,2024-10-09,2024-10-24,2024-10-31,2024-11-01,2024-11-18,2024-11-18,True,True,joined_on_time,2024-11-18,18,hypothesis_generation
CAND-00097,APP-00100,REQ-00221,CLI-009,REC-001,Manufacturing Engineer,Engineering,Austin,TX,onsite,W2 Contract,3.7,recruiter_sourced,48.19,51.24,2025-05-09,2025-05-14,2025-05-27,2025-05-29,2025-06-13,2025-06-13,True,True,joined_on_time,2025-06-13,9,discovery
CAND-00098,APP-00101,REQ-00077,CLI-003,REC-012,Accounts Payable Clerk,Finance/Accounting,Tampa,FL,remote,Contract-to-Hire,1.8,job_board,39.95,43.46,2024-03-16,2024-03-31,2024-04-12,2024-04-15,2024-05-02,2024-05-02,True,True,joined_on_time,2024-05-02,8,hypothesis_generation
CAND-00099,APP-00102,REQ-00171,CLI-005,REC-012,Process Engineer,Engineering,Jacksonville,FL,onsite,Contract-to-Hire,1.0,job_board,41.99,45.56,2025-01-13,2025-01-22,2025-02-08,2025-02-10,2025-02-23,,True,False,declined_offer,2025-02-10,9,discovery
CAND-00100,APP-00103,REQ-00106,CLI-002,REC-006,Certified Nursing Assistant,Healthcare,Atlanta,GA,remote,Direct Hire,3.1,referral,35.69,33.62,2024-02-03,2024-02-24,2024-03-04,2024-03-06,2024-03-26,,True,False,declined_offer,2024-03-06,1,discovery
CAND-00101,APP-00104,REQ-00139,CLI-009,REC-007,Quality Engineer,Engineering,Columbus,OH,onsite,W2 Contract,2.8,job_board,,32.87,2024-12-05,2024-12-13,2024-12-15,2024-12-20,2025-01-08,,True,True,withdrew_post_acceptance,2024-12-27,20,discovery
CAND-00102,APP-00105,REQ-00163,CLI-011,REC-018,Shipping/Receiving Clerk,Light Industrial,Orlando,FL,onsite,Direct Hire,3.0,referral,16.41,18.31,2024-06-20,2024-07-02,2024-07-11,2024-07-13,2024-08-11,,True,True,rejected_by_client,2024-07-18,15,discovery
CAND-00103,APP-00106,REQ-00115,CLI-004,REC-001,Business Systems Analyst,IT/Technology,Columbus,OH,remote,W2 Contract,3.5,recruiter_sourced,37.54,42.51,2025-06-17,2025-07-06,2025-07-21,2025-07-25,2025-08-01,2025-08-01,True,True,joined_on_time,2025-08-01,21,discovery
CAND-00104,APP-00107,REQ-00092,CLI-011,REC-003,Data Entry Clerk,Administrative/Professional,Houston,TX,onsite,Direct Hire,2.1,referral,15.67,18.83,2024-04-10,2024-04-14,2024-04-28,2024-05-04,2024-05-18,,True,True,withdrew_post_acceptance,2024-05-17,10,discovery
CAND-00105,APP-00108,REQ-00204,CLI-011,REC-003,Forklift Operator,Light Industrial,Tampa,FL,onsite,Direct Hire,5.5,referral,13.38,13.73,2024-11-11,2024-12-02,2024-12-11,2024-12-14,2025-01-01,2025-01-01,True,True,joined_on_time,2025-01-01,7,hypothesis_generation
CAND-00106,APP-00109,REQ-00146,CLI-006,REC-009,Administrative Assistant,Administrative/Professional,Raleigh,NC,remote,1099,1.1,job_board,17.07,18.36,2025-03-01,2025-03-06,2025-03-11,2025-03-17,2025-04-13,,True,True,withdrew_post_acceptance,2025-03-22,10,discovery
CAND-00107,APP-00110,REQ-00142,CLI-010,REC-012,Data Entry Clerk,Administrative/Professional,Chicago,IL,hybrid,Direct Hire,3.2,recruiter_sourced,20.35,22.56,2024-11-07,2024-11-24,2024-12-10,2024-12-12,2024-12-22,,True,False,declined_offer,2024-12-12,19,hypothesis_generation
CAND-00108,APP-00111,REQ-00092,CLI-011,REC-003,Data Entry Clerk,Administrative/Professional,Houston,TX,onsite,Direct Hire,1.4,job_board,19.88,19.72,2024-04-09,2024-04-19,2024-05-07,2024-05-08,2024-06-03,,True,True,accepted_no_show,2024-06-03,19,hypothesis_generation
CAND-00109,APP-00112,REQ-00097,CLI-006,REC-012,Financial Analyst,Finance/Accounting,Columbus,OH,hybrid,1099,6.2,referral,21.38,23.04,2025-02-18,2025-03-06,2025-03-20,2025-03-20,2025-04-22,,True,True,withdrew_post_acceptance,2025-04-02,10,discovery
CAND-00028,APP-00113,REQ-00208,CLI-003,REC-012,Accounts Payable Clerk,Finance/Accounting,Charlotte,NC,onsite,Direct Hire,2.7,job_board,40.05,39.28,2024-11-10,2024-11-15,2024-11-20,2024-11-26,2024-12-17,,True,True,withdrew_post_acceptance,2024-12-02,21,held_out_test
CAND-00110,APP-00114,REQ-00179,CLI-006,REC-012,Senior Accountant,Finance/Accounting,Orlando,FL,hybrid,Contract-to-Hire,1.8,career_site,33.67,37.46,2024-03-09,2024-03-22,2024-04-05,2024-04-09,2024-04-27,,True,True,withdrew_post_acceptance,2024-04-13,21,discovery
CAND-00111,APP-00115,REQ-00230,CLI-003,REC-015,Financial Analyst,Finance/Accounting,Houston,TX,hybrid,W2 Contract,2.6,referral,39.03,40.17,2025-02-10,2025-03-03,2025-03-07,2025-03-12,2025-03-21,2025-04-03,True,True,joined_late,2025-04-03,10,discovery
CAND-00112,APP-00116,REQ-00025,CLI-006,REC-003,AR Specialist,Finance/Accounting,Nashville,TN,onsite,Direct Hire,2.8,job_board,33.5,36.38,2024-08-06,2024-08-13,2024-08-27,2024-08-30,2024-09-11,,True,True,accepted_no_show,2024-09-11,15,hypothesis_generation
CAND-00113,APP-00117,REQ-00094,CLI-001,REC-015,Forklift Operator,Light Industrial,Orlando,FL,remote,W2 Contract,0.7,job_board,13.98,15.39,2024-06-01,2024-06-18,2024-06-21,2024-06-27,2024-07-12,,True,False,declined_offer,2024-06-27,4,hypothesis_generation
CAND-00114,APP-00118,REQ-00193,CLI-003,REC-010,Senior Accountant,Finance/Accounting,Columbus,OH,hybrid,W2 Contract,12.5,career_site,,38.33,2024-10-05,2024-10-24,2024-11-10,2024-11-13,2024-12-11,2024-12-11,True,True,joined_on_time,2024-12-11,11,hypothesis_generation
CAND-00115,APP-00119,REQ-00109,CLI-009,REC-010,Electrical Engineer,Engineering,Milwaukee,WI,onsite,Contract-to-Hire,16.3,job_board,50.37,52.95,2025-01-28,2025-02-09,2025-02-12,2025-02-14,2025-03-01,2025-03-02,True,True,joined_on_time,2025-03-02,18,hypothesis_generation
CAND-00116,APP-00120,REQ-00018,CLI-008,REC-013,DevOps Engineer,IT/Technology,Tucson,AZ,hybrid,Contract-to-Hire,10.7,recruiter_sourced,52.34,62.54,2024-10-20,2024-10-26,2024-11-05,2024-11-11,2024-12-02,,True,True,withdrew_post_acceptance,2024-11-23,12,held_out_test
CAND-00117,APP-00121,REQ-00010,CLI-002,REC-017,Certified Nursing Assistant,Healthcare,Phoenix,AZ,onsite,W2 Contract,10.7,staffing_event,38.05,46.02,2024-04-01,2024-04-11,2024-04-22,2024-04-28,2024-05-03,,True,True,rejected_by_client,2024-05-02,16,held_out_test
CAND-00118,APP-00122,REQ-00161,CLI-004,REC-010,DevOps Engineer,IT/Technology,Atlanta,GA,remote,Direct Hire,3.1,reapply,52.92,63.97,2024-03-03,2024-03-24,2024-04-06,2024-04-12,2024-05-08,,True,True,withdrew_post_acceptance,2024-05-02,11,discovery
CAND-00119,APP-00123,REQ-00126,CLI-005,REC-013,Mechanical Engineer,Engineering,Austin,TX,onsite,W2 Contract,9.7,career_site,45.09,52.0,2024-11-09,2024-11-30,2024-12-13,2024-12-17,2024-12-31,,True,True,withdrew_post_acceptance,2024-12-27,15,discovery
CAND-00120,APP-00124,REQ-00223,CLI-001,REC-018,Machine Operator,Light Industrial,Memphis,TN,onsite,Direct Hire,1.1,job_board,,23.93,2024-03-24,2024-03-30,2024-04-05,2024-04-11,2024-05-10,2024-05-10,True,True,joined_on_time,2024-05-10,16,discovery
CAND-00121,APP-00125,REQ-00229,CLI-003,REC-016,Financial Analyst,Finance/Accounting,Columbus,OH,hybrid,W2 Contract,3.3,job_board,,29.54,2024-10-31,2024-11-10,2024-11-16,2024-11-21,2024-12-06,,True,True,accepted_no_show,2024-12-06,11,discovery
CAND-00122,APP-00126,REQ-00056,CLI-011,REC-006,Office Coordinator,Administrative/Professional,Austin,TX,onsite,Direct Hire,2.1,recruiter_sourced,18.24,19.75,2024-06-02,2024-06-13,2024-06-28,2024-07-01,2024-07-22,,True,True,withdrew_post_acceptance,2024-07-04,12,discovery
CAND-00123,APP-00127,REQ-00018,CLI-008,REC-010,DevOps Engineer,IT/Technology,Tucson,AZ,hybrid,Contract-to-Hire,2.0,referral,,46.53,2024-10-06,2024-10-23,2024-11-09,2024-11-11,2024-12-07,2024-12-06,True,True,joined_on_time,2024-12-06,12,discovery
CAND-00124,APP-00128,REQ-00020,CLI-011,REC-013,Administrative Assistant,Administrative/Professional,Charlotte,NC,onsite,Contract-to-Hire,4.7,referral,14.55,15.51,2024-10-06,2024-10-20,2024-10-24,2024-10-30,2024-11-20,,True,True,rejected_by_client,2024-11-12,15,hypothesis_generation
CAND-00125,APP-00129,REQ-00069,CLI-010,REC-006,Executive Assistant,Administrative/Professional,Chicago,IL,hybrid,W2 Contract,2.6,career_site,17.44,18.54,2024-07-22,2024-08-12,2024-08-18,2024-08-22,2024-09-12,2024-09-12,True,True,joined_on_time,2024-09-12,4,discovery
CAND-00126,APP-00130,REQ-00072,CLI-002,REC-012,Medical Assistant,Healthcare,Charlotte,NC,onsite,Contract-to-Hire,2.8,job_board,25.95,29.66,2024-12-16,2025-01-02,2025-01-04,2025-01-04,2025-01-19,2025-01-19,True,True,joined_on_time,2025-01-19,4,hypothesis_generation
CAND-00127,APP-00131,REQ-00211,CLI-001,REC-006,Machine Operator,Light Industrial,Austin,TX,onsite,Contract-to-Hire,3.9,career_site,16.58,18.09,2024-04-02,2024-04-13,2024-04-17,2024-04-22,2024-05-08,,True,False,declined_offer,2024-04-22,0,discovery
CAND-00128,APP-00132,REQ-00188,CLI-007,REC-017,Medical Assistant,Healthcare,Pittsburgh,PA,hybrid,W2 Contract,4.0,job_board,39.16,38.74,2024-04-07,2024-04-17,2024-05-02,2024-05-07,2024-05-14,,True,True,accepted_no_show,2024-05-14,2,discovery
CAND-00129,APP-00133,REQ-00206,CLI-006,REC-006,AR Specialist,Finance/Accounting,Indianapolis,IN,hybrid,Contract-to-Hire,2.9,referral,22.54,25.24,2024-10-30,2024-11-16,2024-11-18,2024-11-18,2024-12-20,2024-12-20,True,True,joined_on_time,2024-12-20,7,discovery
CAND-00130,APP-00134,REQ-00094,CLI-001,REC-013,Forklift Operator,Light Industrial,Orlando,FL,remote,W2 Contract,2.8,referral,22.11,22.0,2024-06-10,2024-06-20,2024-07-04,2024-07-04,2024-08-06,2024-08-05,True,True,joined_on_time,2024-08-05,4,discovery
CAND-00131,APP-00135,REQ-00226,CLI-006,REC-009,Bookkeeper,Finance/Accounting,St. Louis,MO,hybrid,W2 Contract,5.3,referral,31.37,30.93,2025-04-06,2025-04-11,2025-04-29,2025-05-03,2025-05-09,2025-05-31,True,True,joined_late,2025-05-31,0,hypothesis_generation
CAND-00132,APP-00136,REQ-00060,CLI-008,REC-007,Data Analyst,IT/Technology,Tucson,AZ,hybrid,W2 Contract,3.9,referral,,37.32,2025-05-31,2025-06-17,2025-06-25,2025-06-25,2025-07-08,2025-07-15,True,True,joined_late,2025-07-15,5,discovery
CAND-00133,APP-00137,REQ-00193,CLI-003,REC-009,Senior Accountant,Finance/Accounting,Columbus,OH,hybrid,W2 Contract,3.3,reapply,27.59,27.54,2024-10-13,2024-10-18,2024-10-27,2024-10-31,2024-11-25,2024-11-26,True,True,joined_on_time,2024-11-26,2,discovery
CAND-00077,APP-00138,REQ-00045,CLI-007,REC-017,Certified Nursing Assistant,Healthcare,Jacksonville,FL,onsite,W2 Contract,2.4,recruiter_sourced,21.86,23.41,2024-11-21,2024-12-06,2024-12-17,2024-12-22,2024-12-28,2024-12-28,True,True,joined_on_time,2024-12-28,6,hypothesis_generation
CAND-00134,APP-00139,REQ-00123,CLI-009,REC-004,Process Engineer,Engineering,Kansas City,MO,onsite,W2 Contract,3.5,job_board,,51.56,2024-12-04,2024-12-07,2024-12-20,2024-12-22,2025-01-03,,True,True,withdrew_post_acceptance,2024-12-29,0,discovery
CAND-00135,APP-00140,REQ-00096,CLI-003,REC-006,Accounts Payable Clerk,Finance/Accounting,Kansas City,MO,hybrid,Direct Hire,16.0,recruiter_sourced,21.66,23.92,2024-05-25,2024-06-12,2024-06-16,2024-06-16,2024-07-14,2024-07-13,True,True,joined_on_time,2024-07-13,9,discovery
CAND-00136,APP-00141,REQ-00142,CLI-010,REC-003,Data Entry Clerk,Administrative/Professional,Chicago,IL,hybrid,Direct Hire,3.9,recruiter_sourced,20.74,20.71,2024-10-30,2024-11-18,2024-12-03,2024-12-06,2025-01-04,,True,True,withdrew_post_acceptance,2024-12-19,6,hypothesis_generation
CAND-00137,APP-00142,REQ-00191,CLI-008,REC-007,Data Analyst,IT/Technology,St. Louis,MO,hybrid,Direct Hire,3.1,recruiter_sourced,33.54,37.88,2024-08-18,2024-08-25,2024-09-06,2024-09-09,2024-10-04,,True,False,declined_offer,2024-09-09,16,discovery
CAND-00138,APP-00143,REQ-00060,CLI-008,REC-007,Data Analyst,IT/Technology,Tucson,AZ,hybrid,W2 Contract,6.0,job_board,51.68,52.21,2025-05-06,2025-05-22,2025-05-27,2025-05-30,2025-06-25,2025-07-17,True,True,joined_late,2025-07-17,16,hypothesis_generation
CAND-00036,APP-00144,REQ-00121,CLI-003,REC-003,AR Specialist,Finance/Accounting,Orlando,FL,hybrid,W2 Contract,5.1,job_board,,27.81,2024-07-11,2024-07-30,2024-08-17,2024-08-23,2024-09-19,2024-09-19,True,True,joined_on_time,2024-09-19,18,discovery
CAND-00139,APP-00145,REQ-00131,CLI-006,REC-018,Executive Assistant,Administrative/Professional,Memphis,TN,hybrid,Direct Hire,2.9,referral,24.68,26.29,2024-04-25,2024-04-28,2024-05-10,2024-05-16,2024-06-02,2024-06-02,True,True,joined_on_time,2024-06-02,16,discovery
CAND-00140,APP-00146,REQ-00139,CLI-009,REC-016,Quality Engineer,Engineering,Columbus,OH,onsite,W2 Contract,6.7,job_board,34.14,38.21,2024-12-09,2024-12-23,2024-12-26,2024-12-29,2025-01-23,2025-01-23,True,True,joined_on_time,2025-01-23,12,held_out_test
CAND-00141,APP-00147,REQ-00126,CLI-005,REC-001,Mechanical Engineer,Engineering,Austin,TX,onsite,W2 Contract,5.5,referral,41.97,47.91,2024-12-09,2024-12-28,2024-12-30,2024-12-30,2025-01-09,2025-01-09,True,True,joined_on_time,2025-01-09,1,discovery
CAND-00142,APP-00148,REQ-00080,CLI-009,REC-010,Process Engineer,Engineering,Pittsburgh,PA,onsite,Direct Hire,1.9,career_site,,39.07,2024-10-26,2024-11-15,2024-11-30,2024-12-01,2024-12-20,2024-12-30,True,True,joined_late,2024-12-30,10,discovery
CAND-00143,APP-00149,REQ-00021,CLI-009,REC-007,Manufacturing Engineer,Engineering,Columbus,OH,hybrid,Direct Hire,13.8,recruiter_sourced,32.83,36.6,2025-07-14,2025-07-18,2025-07-25,2025-07-26,2025-08-29,,True,True,withdrew_post_acceptance,2025-08-29,6,held_out_test
CAND-00144,APP-00150,REQ-00167,CLI-004,REC-008,Systems Administrator,IT/Technology,Pittsburgh,PA,hybrid,Direct Hire,3.1,career_site,,47.47,2024-12-21,2025-01-02,2025-01-14,2025-01-14,2025-02-10,2025-02-10,True,True,joined_on_time,2025-02-10,0,hypothesis_generation
CAND-00145,APP-00151,REQ-00051,CLI-006,REC-009,Executive Assistant,Administrative/Professional,Milwaukee,WI,hybrid,W2 Contract,7.7,referral,18.08,19.33,2025-06-08,2025-06-22,2025-07-09,2025-07-15,2025-08-12,,True,False,declined_offer,2025-07-15,11,discovery
CAND-00102,APP-00152,REQ-00032,CLI-005,REC-006,Forklift Operator,Light Industrial,Columbus,OH,onsite,Contract-to-Hire,8.1,job_board,18.18,20.51,2025-03-15,2025-03-18,2025-03-30,2025-03-30,2025-05-03,2025-05-03,True,True,joined_on_time,2025-05-03,20,discovery
CAND-00146,APP-00153,REQ-00202,CLI-004,REC-015,Software Engineer,IT/Technology,Houston,TX,onsite,W2 Contract,1.7,job_board,,44.71,2025-04-20,2025-05-06,2025-05-23,2025-05-23,2025-06-06,2025-06-06,True,True,joined_on_time,2025-06-06,3,discovery
CAND-00147,APP-00154,REQ-00129,CLI-010,REC-015,Administrative Assistant,Administrative/Professional,Houston,TX,hybrid,Direct Hire,3.7,recruiter_sourced,18.21,22.59,2024-02-19,2024-03-11,2024-03-16,2024-03-20,2024-03-30,2024-03-30,True,True,joined_on_time,2024-03-30,14,discovery
CAND-00148,APP-00155,REQ-00060,CLI-008,REC-010,Data Analyst,IT/Technology,Tucson,AZ,hybrid,W2 Contract,6.1,job_board,47.25,48.16,2025-04-29,2025-05-12,2025-05-26,2025-05-31,2025-06-28,2025-06-28,True,True,joined_on_time,2025-06-28,12,discovery
CAND-00149,APP-00156,REQ-00204,CLI-011,REC-006,Forklift Operator,Light Industrial,Tampa,FL,onsite,Direct Hire,1.9,job_board,20.33,22.18,2024-10-22,2024-10-28,2024-11-03,2024-11-03,2024-11-18,,True,False,declined_offer,2024-11-03,9,hypothesis_generation
CAND-00150,APP-00157,REQ-00077,CLI-003,REC-012,Accounts Payable Clerk,Finance/Accounting,Tampa,FL,remote,Contract-to-Hire,5.4,staffing_event,30.12,31.12,2024-03-19,2024-03-31,2024-04-16,2024-04-18,2024-04-29,,True,False,declined_offer,2024-04-18,0,discovery
CAND-00151,APP-00158,REQ-00014,CLI-007,REC-017,Phlebotomist,Healthcare,Tucson,AZ,remote,Contract-to-Hire,7.1,job_board,,25.69,2024-10-05,2024-10-12,2024-10-16,2024-10-21,2024-11-02,2024-11-02,True,True,joined_on_time,2024-11-02,15,discovery
CAND-00152,APP-00159,REQ-00018,CLI-008,REC-016,DevOps Engineer,IT/Technology,Tucson,AZ,hybrid,Contract-to-Hire,7.1,job_board,38.32,38.77,2024-09-30,2024-10-17,2024-10-26,2024-10-26,2024-11-19,,True,True,withdrew_post_acceptance,2024-10-30,13,discovery
CAND-00153,APP-00160,REQ-00064,CLI-001,REC-003,Warehouse Associate,Light Industrial,Columbus,OH,onsite,W2 Contract,6.7,job_board,23.14,23.76,2024-11-22,2024-12-02,2024-12-08,2024-12-09,2024-12-30,2025-01-13,True,True,joined_late,2025-01-13,4,discovery
CAND-00154,APP-00161,REQ-00202,CLI-004,REC-013,Software Engineer,IT/Technology,Houston,TX,onsite,W2 Contract,2.1,job_board,46.58,48.89,2025-04-18,2025-05-05,2025-05-11,2025-05-11,2025-06-15,,True,False,declined_offer,2025-05-11,11,hypothesis_generation
CAND-00155,APP-00162,REQ-00037,CLI-003,REC-012,AR Specialist,Finance/Accounting,Jacksonville,FL,hybrid,Contract-to-Hire,14.0,recruiter_sourced,34.7,33.96,2024-09-16,2024-10-04,2024-10-06,2024-10-09,2024-11-06,,True,True,withdrew_post_acceptance,2024-10-23,8,discovery
CAND-00156,APP-00163,REQ-00050,CLI-003,REC-006,Staff Accountant,Finance/Accounting,Nashville,TN,hybrid,W2 Contract,6.1,career_site,40.47,42.38,2024-09-05,2024-09-15,2024-09-26,2024-09-29,2024-10-19,,True,True,withdrew_post_acceptance,2024-10-17,17,discovery
CAND-00157,APP-00164,REQ-00088,CLI-004,REC-007,DevOps Engineer,IT/Technology,Tampa,FL,onsite,1099,6.4,job_board,,40.16,2024-02-28,2024-03-18,2024-03-27,2024-04-01,2024-05-01,,True,False,declined_offer,2024-04-01,15,hypothesis_generation
CAND-00158,APP-00165,REQ-00158,CLI-010,REC-012,Customer Service Representative,Administrative/Professional,Phoenix,AZ,hybrid,Contract-to-Hire,0.1,recruiter_sourced,19.76,23.02,2025-04-06,2025-04-20,2025-05-08,2025-05-10,2025-05-30,,True,True,rejected_by_client,2025-05-19,4,discovery
CAND-00159,APP-00166,REQ-00224,CLI-009,REC-013,Project Engineer,Engineering,Memphis,TN,onsite,W2 Contract,2.7,job_board,,45.76,2025-05-24,2025-06-12,2025-06-25,2025-07-01,2025-07-23,2025-07-23,True,True,joined_on_time,2025-07-23,5,held_out_test
CAND-00160,APP-00167,REQ-00062,CLI-011,REC-018,Office Coordinator,Administrative/Professional,Houston,TX,hybrid,W2 Contract,4.7,job_board,16.82,17.56,2025-07-22,2025-07-26,2025-08-04,2025-08-08,2025-09-08,,True,True,withdrew_post_acceptance,2025-08-21,14,discovery
CAND-00161,APP-00168,REQ-00226,CLI-006,REC-006,Bookkeeper,Finance/Accounting,St. Louis,MO,hybrid,W2 Contract,1.9,reapply,29.76,31.04,2025-04-18,2025-05-09,2025-05-11,2025-05-16,2025-06-12,,True,True,rejected_by_client,2025-05-28,8,held_out_test
CAND-00162,APP-00169,REQ-00018,CLI-008,REC-017,DevOps Engineer,IT/Technology,Tucson,AZ,hybrid,Contract-to-Hire,7.3,career_site,34.32,36.05,2024-10-25,2024-11-12,2024-11-23,2024-11-24,2024-12-18,2024-12-22,True,True,joined_late,2024-12-22,17,held_out_test
CAND-00163,APP-00170,REQ-00047,CLI-006,REC-015,Bookkeeper,Finance/Accounting,Orlando,FL,hybrid,W2 Contract,3.6,recruiter_sourced,28.37,29.36,2025-01-30,2025-02-08,2025-02-14,2025-02-16,2025-03-18,2025-03-18,True,True,joined_on_time,2025-03-18,2,discovery
CAND-00164,APP-00171,REQ-00020,CLI-011,REC-004,Administrative Assistant,Administrative/Professional,Charlotte,NC,onsite,Contract-to-Hire,3.6,job_board,17.35,20.0,2024-10-21,2024-10-28,2024-11-02,2024-11-08,2024-11-28,2024-12-12,True,True,joined_late,2024-12-12,15,hypothesis_generation
CAND-00165,APP-00172,REQ-00119,CLI-009,REC-001,Manufacturing Engineer,Engineering,Kansas City,MO,onsite,Direct Hire,1.8,recruiter_sourced,51.51,52.48,2025-03-12,2025-03-24,2025-04-05,2025-04-06,2025-04-20,,True,True,withdrew_post_acceptance,2025-04-18,0,discovery
CAND-00166,APP-00173,REQ-00172,CLI-001,REC-004,Shipping/Receiving Clerk,Light Industrial,Houston,TX,onsite,Contract-to-Hire,6.5,referral,16.57,17.48,2024-12-11,2024-12-31,2025-01-13,2025-01-14,2025-02-13,2025-03-06,True,True,joined_late,2025-03-06,9,discovery
CAND-00167,APP-00174,REQ-00089,CLI-008,REC-002,Software Engineer,IT/Technology,Houston,TX,hybrid,W2 Contract,5.6,job_board,50.44,51.99,2025-06-05,2025-06-08,2025-06-22,2025-06-28,2025-07-26,,True,True,withdrew_post_acceptance,2025-07-17,6,discovery
